Nama_Kampus,Jenis_Kampus,Provinsi,Kota_Kabupaten,Jurusan,Akreditasi,Keunggulan,Website
Universitas Indonesia,PTN,Jawa Barat,Depok,Kedokteran,Unggul,Pendidikan Dokter Umum dan Spesialis, Rumah Sakit Pendidikan, Penelitian Biomedis,https://www.ui.ac.id
Institut Teknologi Kalimantan,PTN,Kalimantan Timur,Balikpapan,Teknik Mesin,Baik Sekali,Manufaktur, Konversi Energi, Teknik Material,https://itk.ac.id
Institut Teknologi Kalimantan,PTN,Kalimantan Timur,Balikpapan,Teknik Elektro,Baik Sekali,Sistem Tenaga, Elektronika, IoT,https://itk.ac.id
Institut Teknologi Kalimantan,PTN,Kalimantan Timur,Balikpapan,Teknik Industri,Baik Sekali,Sistem Produksi, Manajemen Kualitas, Rekayasa Sistem,https://itk.ac.id
Institut Teknologi Kalimantan,PTN,Kalimantan Timur,Balikpapan,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Manajemen Konstruksi,https://itk.ac.id
Institut Teknologi Kalimantan,PTN,Kalimantan Timur,Balikpapan,Teknik Lingkungan,Baik Sekali,Pengelolaan Lingkungan, Teknologi Pengolahan Air, Reklamasi,https://itk.ac.id
Universitas Islam Kalimantan MAB,PTS,Kalimantan Selatan,Banjarmasin,Teknik Informatika,Baik Sekali,Software Engineering, Jaringan Komputer, Keamanan Siber,https://uniska-bjm.ac.id
Universitas Islam Kalimantan MAB,PTS,Kalimantan Selatan,Banjarmasin,Sistem Informasi,Baik,Business Intelligence, Digital Analytics, ERP Systems,https://uniska-bjm.ac.id
Universitas Islam Kalimantan MAB,PTS,Kalimantan Selatan,Banjarmasin,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Syariah,https://uniska-bjm.ac.id
Universitas Balikpapan,PTS,Kalimantan Timur,Balikpapan,Hukum,Baik Sekali,Hukum Bisnis, Hukum Sumber Daya Alam, Hukum Perdata,https://uniba-bpn.ac.id
Universitas Balikpapan,PTS,Kalimantan Timur,Balikpapan,Teknik Sipil,Baik,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://uniba-bpn.ac.id
Universitas Balikpapan,PTS,Kalimantan Timur,Balikpapan,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Industri,https://uniba-bpn.ac.id
Universitas Muhammadiyah Pontianak,PTS,Kalimantan Barat,Pontianak,Farmasi,Baik Sekali,Farmasi Klinis, Farmasi Industri, Kimia Farmasi,https://unmuhpnk.ac.id
Universitas Muhammadiyah Pontianak,PTS,Kalimantan Barat,Pontianak,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://unmuhpnk.ac.id
Universitas Muhammadiyah Banjarmasin,PTS,Kalimantan Selatan,Banjarmasin,Farmasi,Baik Sekali,Farmasi Klinis, Farmasi Industri, Teknologi Sediaan Farmasi,https://umbanjarmasin.ac.id
Universitas Muhammadiyah Banjarmasin,PTS,Kalimantan Selatan,Banjarmasin,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Syariah,https://umbanjarmasin.ac.id
Universitas Widya Gama Mahakam,PTS,Kalimantan Timur,Samarinda,Administrasi Bisnis,Baik,Administrasi Publik, Manajemen Perkantoran, Kebijakan Bisnis,https://uwgmahakam.ac.id
Universitas Widya Gama Mahakam,PTS,Kalimantan Timur,Samarinda,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Sumber Daya,https://uwgmahakam.ac.id
Universitas Hasanuddin,PTN,Sulawesi Selatan,Makassar,Kedokteran,Unggul,Pendidikan Dokter, Penelitian Biomedis, Rumah Sakit Pendidikan,https://unhas.ac.id
Universitas Hasanuddin,PTN,Sulawesi Selatan,Makassar,Teknik Sipil,Unggul,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://unhas.ac.id
Universitas Hasanuddin,PTN,Sulawesi Selatan,Makassar,Hukum,Unggul,Hukum Perdata, Hukum Pidana, Hukum Adat,https://unhas.ac.id
Universitas Hasanuddin,PTN,Sulawesi Selatan,Makassar,Teknik Industri,Baik Sekali,Sistem Produksi, Manajemen Kualitas, Ergonomi,https://unhas.ac.id
Universitas Hasanuddin,PTN,Sulawesi Selatan,Makassar,Teknik Mesin,Baik Sekali,Manufaktur, Konversi Energi, Material Teknik,https://unhas.ac.id
Universitas Hasanuddin,PTN,Sulawesi Selatan,Makassar,Teknik Elektro,Baik Sekali,Sistem Tenaga, Elektronika, Telekomunikasi,https://unhas.ac.id
Universitas Hasanuddin,PTN,Sulawesi Selatan,Makassar,Manajemen,Baik Sekali,Manajemen Bisnis, Keuangan, Kewirausahaan,https://unhas.ac.id
Universitas Sam Ratulangi,PTN,Sulawesi Utara,Manado,Teknik Elektro,Baik Sekali,Sistem Tenaga, Elektronika, Telekomunikasi,https://www.unsrat.ac.id
Universitas Sam Ratulangi,PTN,Sulawesi Utara,Manado,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://www.unsrat.ac.id
Universitas Sam Ratulangi,PTN,Sulawesi Utara,Manado,Hukum,Baik Sekali,Hukum Perdata, Hukum Bisnis, Hukum Internasional,https://www.unsrat.ac.id
Universitas Sam Ratulangi,PTN,Sulawesi Utara,Manado,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://www.unsrat.ac.id
Universitas Negeri Makassar,PTN,Sulawesi Selatan,Makassar,Pendidikan,Unggul,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://unm.ac.id
Universitas Negeri Makassar,PTN,Sulawesi Selatan,Makassar,Ilmu Keolahragaan,Baik Sekali,Pendidikan Jasmani, Kepelatihan Olahraga, Manajemen Olahraga,https://unm.ac.id
Universitas Negeri Makassar,PTN,Sulawesi Selatan,Makassar,Desain Komunikasi Visual,Baik Sekali,Desain Grafis, Ilustrasi, Media Pendidikan,https://unm.ac.id
Universitas Tadulako,PTN,Sulawesi Tengah,Palu,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Teknik Gempa,https://untad.ac.id
Universitas Tadulako,PTN,Sulawesi Tengah,Palu,Hukum,Baik Sekali,Hukum Perdata, Hukum Pidana, Hukum Adat,https://untad.ac.id
Universitas Tadulako,PTN,Sulawesi Tengah,Palu,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://untad.ac.id
Universitas Halu Oleo,PTN,Sulawesi Tenggara,Kendari,Akuntansi,Baik Sekali,Akuntansi Keuangan, Perpajakan, Audit,https://uho.ac.id
Universitas Halu Oleo,PTN,Sulawesi Tenggara,Kendari,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://uho.ac.id
Universitas Halu Oleo,PTN,Sulawesi Tenggara,Kendari,Hukum,Baik Sekali,Hukum Adat, Hukum Bisnis, Hukum Sumber Daya Alam,https://uho.ac.id
Universitas Negeri Gorontalo,PTN,Gorontalo,Gorontalo,Pendidikan,Baik Sekali,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://www.ung.ac.id
Universitas Negeri Gorontalo,PTN,Gorontalo,Gorontalo,Teknik Sipil,Baik,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://www.ung.ac.id
Universitas Negeri Gorontalo,PTN,Gorontalo,Gorontalo,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Pendidikan,https://www.ung.ac.id
Universitas Muslim Indonesia,PTS,Sulawesi Selatan,Makassar,Hukum,Baik Sekali,Hukum Islam, Hukum Bisnis, Hukum Pidana,https://umi.ac.id
Universitas Muslim Indonesia,PTS,Sulawesi Selatan,Makassar,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://umi.ac.id
Universitas Muslim Indonesia,PTS,Sulawesi Selatan,Makassar,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Syariah,https://umi.ac.id
Universitas Muslim Indonesia,PTS,Sulawesi Selatan,Makassar,Teknik Industri,Baik,Rekayasa Sistem, Manajemen Produksi, Ergonomi,https://umi.ac.id
Universitas Muhammadiyah Makassar,PTS,Sulawesi Selatan,Makassar,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Syariah,https://unismuh.ac.id
Universitas Muhammadiyah Makassar,PTS,Sulawesi Selatan,Makassar,Hukum,Baik Sekali,Hukum Islam, Hukum Bisnis, Hukum Ketenagakerjaan,https://unismuh.ac.id
Universitas Muhammadiyah Makassar,PTS,Sulawesi Selatan,Makassar,Pendidikan,Baik Sekali,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://unismuh.ac.id
Universitas Muhammadiyah Makassar,PTS,Sulawesi Selatan,Makassar,Akuntansi,Baik,Akuntansi Keuangan, Audit, Perpajakan,https://unismuh.ac.id
Universitas Kristen Indonesia Paulus,PTS,Sulawesi Selatan,Makassar,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Manajemen Konstruksi,https://ukipaulus.ac.id
Universitas Kristen Indonesia Paulus,PTS,Sulawesi Selatan,Makassar,Teknik Mesin,Baik,Manufaktur, Konversi Energi, Desain Produk,https://ukipaulus.ac.id
Universitas Kristen Indonesia Paulus,PTS,Sulawesi Selatan,Makassar,Teknik Industri,Baik,Sistem Produksi, Manajemen Kualitas, Ergonomi,https://ukipaulus.ac.id
Universitas Katolik De La Salle,PTS,Sulawesi Utara,Manado,Teknik Informatika,Baik Sekali,Software Engineering, AI, Keamanan Siber,https://www.delasalle.ac.id
Universitas Katolik De La Salle,PTS,Sulawesi Utara,Manado,Sistem Informasi,Baik,Business Intelligence, Digital Analytics, Sistem Informasi Manajemen,https://www.delasalle.ac.id
Universitas Katolik De La Salle,PTS,Sulawesi Utara,Manado,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://www.delasalle.ac.id
Universitas Bosowa,PTS,Sulawesi Selatan,Makassar,Arsitektur,Baik Sekali,Perancangan Bangunan, Urban Design, Arsitektur Interior,https://universitasbosowa.ac.id
Universitas Bosowa,PTS,Sulawesi Selatan,Makassar,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://universitasbosowa.ac.id
Universitas Bosowa,PTS,Sulawesi Selatan,Makassar,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://universitasbosowa.ac.id
Universitas Sulawesi Barat,PTN,Sulawesi Barat,Majene,Sistem Informasi,Baik,Business Intelligence, Digital Analytics, Sistem Informasi Manajemen,https://unsulbar.ac.id
Universitas Sulawesi Barat,PTN,Sulawesi Barat,Majene,Teknik Informatika,Baik,Software Engineering, Jaringan Komputer, Keamanan Siber,https://unsulbar.ac.id
Universitas Sulawesi Barat,PTN,Sulawesi Barat,Majene,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://unsulbar.ac.id
Universitas Udayana,PTN,Bali,Badung,Kedokteran,Unggul,Pendidikan Dokter, Penelitian Biomedis, Kedokteran Tropis,https://www.unud.ac.id
Universitas Udayana,PTN,Bali,Badung,Hukum,Unggul,Hukum Adat Bali, Hukum Bisnis Pariwisata, Hukum Internasional,https://www.unud.ac.id
Universitas Udayana,PTN,Bali,Badung,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Teknik Pantai,https://www.unud.ac.id
Universitas Udayana,PTN,Bali,Badung,Manajemen,Baik Sekali,Manajemen Pariwisata, Manajemen Bisnis, Kewirausahaan,https://www.unud.ac.id
Universitas Udayana,PTN,Bali,Badung,Arsitektur,Baik Sekali,Arsitektur Bali, Perancangan Bangunan, Urban Design,https://www.unud.ac.id
Universitas Udayana,PTN,Bali,Badung,Teknik Informatika,Baik Sekali,Software Engineering, AI, Keamanan Siber,https://www.unud.ac.id
Universitas Pendidikan Ganesha,PTN,Bali,Singaraja,Pendidikan,Unggul,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://undiksha.ac.id
Universitas Pendidikan Ganesha,PTN,Bali,Singaraja,Teknik Informatika,Baik Sekali,Software Engineering, AI, Jaringan Komputer,https://undiksha.ac.id
Universitas Pendidikan Ganesha,PTN,Bali,Singaraja,Ilmu Keolahragaan,Baik Sekali,Pendidikan Jasmani, Kepelatihan Olahraga, Manajemen Olahraga,https://undiksha.ac.id
Universitas Mataram,PTN,Nusa Tenggara Barat,Mataram,Hukum,Unggul,Hukum Perdata, Hukum Bisnis, Hukum Adat,https://unram.ac.id
Universitas Mataram,PTN,Nusa Tenggara Barat,Mataram,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://unram.ac.id
Universitas Mataram,PTN,Nusa Tenggara Barat,Mataram,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://unram.ac.id
Universitas Mataram,PTN,Nusa Tenggara Barat,Mataram,Akuntansi,Baik Sekali,Akuntansi Keuangan, Audit, Perpajakan,https://unram.ac.id
Universitas Nusa Cendana,PTN,Nusa Tenggara Timur,Kupang,Administrasi Bisnis,Baik Sekali,Administrasi Publik, Manajemen Perkantoran, Kebijakan Bisnis,https://undana.ac.id
Universitas Nusa Cendana,PTN,Nusa Tenggara Timur,Kupang,Hukum,Baik Sekali,Hukum Adat, Hukum Perdata, Hukum Sumber Daya Alam,https://undana.ac.id
Universitas Nusa Cendana,PTN,Nusa Tenggara Timur,Kupang,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://undana.ac.id
Universitas Pattimura,PTN,Maluku,Ambon,Teknik Mesin,Baik Sekali,Manufaktur, Konversi Energi, Teknik Perkapalan,https://unpatti.ac.id
Universitas Pattimura,PTN,Maluku,Ambon,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Teknik Kelautan,https://unpatti.ac.id
Universitas Pattimura,PTN,Maluku,Ambon,Hukum,Baik Sekali,Hukum Adat, Hukum Perdata, Hukum Laut,https://unpatti.ac.id
Universitas Pattimura,PTN,Maluku,Ambon,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Logistik,https://unpatti.ac.id
Universitas Khairun,PTN,Maluku Utara,Ternate,Teknik Elektro,Baik,Sistem Tenaga, Elektronika, Telekomunikasi,https://unkhair.ac.id
Universitas Khairun,PTN,Maluku Utara,Ternate,Teknik Sipil,Baik,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://unkhair.ac.id
Universitas Khairun,PTN,Maluku Utara,Ternate,Hukum,Baik,Hukum Perdata, Hukum Adat, Hukum Islam,https://unkhair.ac.id
Universitas Warmadewa,PTS,Bali,Denpasar,Hukum,Unggul,Hukum Adat Bali, Hukum Bisnis Pariwisata, Hukum Perdata,https://www.warmadewa.ac.id
Universitas Warmadewa,PTS,Bali,Denpasar,Manajemen,Baik Sekali,Manajemen Pariwisata, Manajemen Bisnis, Kewirausahaan,https://www.warmadewa.ac.id
Universitas Warmadewa,PTS,Bali,Denpasar,Arsitektur,Baik Sekali,Arsitektur Bali, Perancangan Bangunan, Desain Interior,https://www.warmadewa.ac.id
Universitas Pendidikan Nasional,PTS,Bali,Denpasar,Manajemen Bisnis,Baik Sekali,Manajemen Pariwisata, Kewirausahaan, Manajemen Digital,https://undiknas.ac.id
Universitas Pendidikan Nasional,PTS,Bali,Denpasar,Administrasi Bisnis,Baik Sekali,Administrasi Publik, Manajemen Perkantoran, Kebijakan Bisnis,https://undiknas.ac.id
Universitas Pendidikan Nasional,PTS,Bali,Denpasar,Akuntansi,Baik,Akuntansi Keuangan, Audit, Perpajakan,https://undiknas.ac.id
Universitas Mahasaraswati Denpasar,PTS,Bali,Denpasar,Pendidikan,Baik Sekali,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://unmas.ac.id
Universitas Mahasaraswati Denpasar,PTS,Bali,Denpasar,Hukum,Baik Sekali,Hukum Adat Bali, Hukum Bisnis, Hukum Perdata,https://unmas.ac.id
Universitas Mahasaraswati Denpasar,PTS,Bali,Denpasar,Farmasi,Baik Sekali,Farmasi Klinis, Farmasi Industri, Kimia Farmasi,https://unmas.ac.id
Universitas Teknologi Sumbawa,PTS,Nusa Tenggara Barat,Sumbawa,Teknik Informatika,Baik Sekali,Software Engineering, AI, Mobile Development,https://uts.ac.id
Universitas Teknologi Sumbawa,PTS,Nusa Tenggara Barat,Sumbawa,Sistem Informasi,Baik,Business Intelligence, Digital Analytics, ERP Systems,https://uts.ac.id
Universitas Teknologi Sumbawa,PTS,Nusa Tenggara Barat,Sumbawa,Teknik Industri,Baik,Sistem Produksi, Manajemen Kualitas, Ergonomi,https://uts.ac.id
Universitas Muhammadiyah Mataram,PTS,Nusa Tenggara Barat,Mataram,Administrasi Bisnis,Baik Sekali,Administrasi Publik, Manajemen Perkantoran, Kebijakan Bisnis,https://ummat.ac.id
Universitas Muhammadiyah Mataram,PTS,Nusa Tenggara Barat,Mataram,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://ummat.ac.id
Universitas Muhammadiyah Mataram,PTS,Nusa Tenggara Barat,Mataram,Hukum,Baik,Hukum Islam, Hukum Bisnis, Hukum Perdata,https://ummat.ac.id
Universitas Kristen Indonesia Maluku,PTS,Maluku,Ambon,Pendidikan,Baik,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://ukim.ac.id
Universitas Kristen Indonesia Maluku,PTS,Maluku,Ambon,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://ukim.ac.id
Universitas Kristen Indonesia Maluku,PTS,Maluku,Ambon,Administrasi Bisnis,Baik,Administrasi Publik, Manajemen Perkantoran, Kebijakan Publik,https://ukim.ac.id
